SampledPos_x,SampledPos_y,ObservationPre_LinID,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_LinID,ObservationPost_row,ObservationPost_col,discrTouch,Loss
16.254796494043234,271.42603444538383,22,3,1,3,51.54394120224066,266.9822704022674,16,2,2,177,0.05210515484213829
51.54394120224066,266.9822704022674,16,2,2,1,16.254796494043234,271.42603444538383,15,2,1,112,0.0023243583273142576
16.254796494043234,271.42603444538383,15,2,1,0,-3.666903409259845,292.1929141334325,14,2,0,74,0.0008663184707984328
-3.666903409259845,292.1929141334325,14,2,0,3,34.503295933252616,290.1717901866801,15,2,1,74,0.0018980787135660648
34.503295933252616,290.1717901866801,15,2,1,3,72.08313431622622,283.18574645901435,16,2,2,145,0.00214569503441453
14.581596029949537,310.9386698747287,8,1,1,2,34.503295933252616,290.1717901866801,15,2,1,180,0.004357823636382818
34.503295933252616,290.1717901866801,15,2,1,3,72.08313431622622,283.18574645901435,16,2,2,206,0.0020510468166321516
65.00534464456936,257.71628305880563,23,3,2,3,98.08794001046269,247.0265844206035,24,3,3,117,0.010515821166336536
98.08794001046269,247.0265844206035,24,3,3,1,65.00534464456936,257.71628305880563,24,3,3,117,0.005919837858527899
65.00534464456936,257.71628305880563,24,3,3,3,98.08794001046269,247.0265844206035,25,3,4,153,0.05353038012981415
98.08794001046269,247.0265844206035,25,3,4,0,86.10085884362073,273.18852823437044,17,2,3,223,0.02996966242790222
86.10085884362073,273.18852823437044,17,2,3,1,49.70599571174722,282.08977975597463,16,2,2,221,0.0013037828030064702
49.70599571174722,282.08977975597463,16,2,2,3,86.10085884362073,273.18852823437044,17,2,3,221,0.0009330669417977333
86.10085884362073,273.18852823437044,17,2,3,3,121.02251240901198,259.61294525250673,18,2,4,122,0.000537546759005636
121.02251240901198,259.61294525250673,18,2,4,0,109.03543124217002,285.77488906627366,10,1,3,122,0.0033994081895798445
109.03543124217002,285.77488906627366,10,1,3,2,121.02251240901198,259.61294525250673,18,2,4,79,0.0028568338602781296
121.02251240901198,259.61294525250673,18,2,4,0,109.03543124217002,285.77488906627366,10,1,3,79,0.0021695930045098066
40.57809377922129,272.58521329220497,16,2,2,3,75.81045250827567,264.95670493649084,17,2,3,212,0.0007393923006020486
75.81045250827567,264.95670493649084,17,2,3,3,109.74567337628507,252.79471389943643,18,2,4,106,0.000540028209798038
109.74567337628507,252.79471389943643,18,2,4,1,75.81045250827567,264.95670493649084,17,2,3,106,0.0005141803994774818
