SampledPos_x,SampledPos_y,ObservationPre_LinID,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_LinID,ObservationPost_row,ObservationPost_col,discrTouch,Loss
135.4821686250258,260.55967841682127,18,2,4,1,95.68216862502578,272.55967841682127,17,2,3,153,<built-in method item of Tensor object at 0x7f129742cf90>
95.68216862502578,272.55967841682127,17,2,3,3,91.28216862502578,255.95967841682128,17,2,3,250,<built-in method item of Tensor object at 0x7f12a24fd220>
110.52484023912595,313.8157081014224,3,0,3,0,150.32484023912596,301.8157081014224,4,0,4,74,<built-in method item of Tensor object at 0x7f1297417040>
150.32484023912596,301.8157081014224,4,0,4,1,110.52484023912595,313.8157081014224,3,0,3,74,<built-in method item of Tensor object at 0x7f12a20d9220>
110.52484023912595,313.8157081014224,3,0,3,1,70.72484023912594,325.8157081014224,2,0,2,241,<built-in method item of Tensor object at 0x7f129742cf40>
70.72484023912594,325.8157081014224,2,0,2,0,110.52484023912595,313.8157081014224,3,0,3,213,<built-in method item of Tensor object at 0x7f129742cea0>
110.52484023912595,313.8157081014224,3,0,3,0,150.32484023912596,301.8157081014224,4,0,4,206,<built-in method item of Tensor object at 0x7f12a4524540>
150.32484023912596,301.8157081014224,4,0,4,3,145.92484023912596,285.21570810142236,4,0,4,187,<built-in method item of Tensor object at 0x7f129742cef0>
145.92484023912596,285.21570810142236,4,0,4,3,141.52484023912595,268.61570810142234,11,1,4,187,<built-in method item of Tensor object at 0x7f129742c090>
141.52484023912595,268.61570810142234,11,1,4,1,101.72484023912594,280.61570810142234,10,1,3,91,<built-in method item of Tensor object at 0x7f12a24fd220>
101.72484023912594,280.61570810142234,10,1,3,2,106.12484023912594,297.21570810142236,10,1,3,91,<built-in method item of Tensor object at 0x7f12a4524540>
21.935394763966194,331.7457019171305,1,0,1,2,26.335394763966192,348.3457019171305,0,0,0,117,<built-in method item of Tensor object at 0x7f12a228a2c0>
26.335394763966192,348.3457019171305,0,0,0,0,66.13539476396619,336.3457019171305,2,0,2,110,<built-in method item of Tensor object at 0x7f129742c4a0>
66.13539476396619,336.3457019171305,2,0,2,3,61.73539476396619,319.7457019171305,2,0,2,110,<built-in method item of Tensor object at 0x7f12a20d9220>
61.73539476396619,319.7457019171305,2,0,2,3,57.33539476396619,303.14570191713045,9,1,2,235,<built-in method item of Tensor object at 0x7f129742cea0>
57.33539476396619,303.14570191713045,9,1,2,0,97.13539476396619,291.14570191713045,10,1,3,185,<built-in method item of Tensor object at 0x7f12a24fd220>
176.7353947639662,267.14570191713045,12,1,5,3,172.3353947639662,250.54570191713046,13,1,6,135,<built-in method item of Tensor object at 0x7f129742c4a0>
