Computer Time,jointAngle1,jointAngle2
3863122,-0.5050069735903322,1.3982203824207287,1
3863514,-0.4218365346887113,1.2443139161981882,1
3863859,-0.45358993359813105,1.1321505175961764,1
3864231,-0.5473692693683273,1.1566016429631014,1
3864532,-0.4908348024221949,1.2181347247021215,1
3865271,-0.36175329181692056,1.0630153094755581,1
3865588,-0.5532471178109607,1.0993308416623635,1
3866183,-0.5899865370673385,1.2729143608578128,1
3866395,-0.4234740675332292,1.2386857048000537,1
3866599,-0.35278661309736065,1.1975873661570005,1
3867499,-0.42945243620271956,1.2655015963783842,1
3868446,-0.29443695094113653,1.4419695249804865,1
3868924,-0.454424019162907,1.282667330132394,1
3869357,-0.4064411329604341,1.4124857349788946,1
3869971,-0.5750625639105817,1.5593297222651028,1
3870277,-0.41895411098035157,1.5900203197780207,1
3870992,-0.3007778838327377,1.51230027189707,1
3871384,-0.45209122896611553,1.4334714045663888,1
3871753,-0.28535801969516467,1.2441838791360815,1
3872149,-0.26494112942424974,1.067827876220775,1
3872671,-0.4266665195875189,1.231895435586236,1
3873702,-0.37995267189339643,1.3815797440542912,1
3873936,-0.5519766630125882,1.2134853474945024,1
3874211,-0.5492832827029676,1.305617347804104,1
3874451,-0.6025732762111462,1.278057022060779,1
3874989,-0.7000056819618791,1.369047209827757,1
3875117,-0.5389743620921451,1.3300453413811801,1
3875711,-0.5766473139644059,1.3348421684752247,1
3876278,-0.49473129910100533,1.4640204909783625,1
3876808,-0.31722474178050447,1.4085208272105663,1
3877201,-0.4916313006594697,1.4861862339004595,1
3877712,-0.33856989633862616,1.356264914153628,1
3878284,-0.47129657743201436,1.3554132761565254,1
3878485,-0.36028011530880333,1.4292313182324266,1
3879131,-0.42373828878495556,1.5497702796615487,1
3879548,-0.6183074910921348,1.576845953566084,1
3880057,-0.5063970154177853,1.5909483226525967,1
3880437,-0.6221412357503588,1.5386084084225982,1
3880552,-0.6213508688728033,1.6887983100581296,1
3881089,-0.595372577394001,1.624481499695203,1
3881687,-0.7210005985187405,1.5780404618769743,1
3882235,-0.8327230861257122,1.4827333015197273,1
3882531,-0.6419513098933429,1.3790258647377935,1
3883033,-0.7585781428081706,1.484757907693075,1
3883408,-0.8662303241074164,1.436165234242242,1
3883758,-0.7815889885832752,1.464377647840659,1
3883833,-0.733590480393497,1.2745961846049751,1
3884034,-0.7636451264535059,1.3152436116800579,1
3884553,-0.6860024164927823,1.2368862626936616,1
3884814,-0.6966911991635162,1.0422656279171651,1
3885535,-0.7797962701641946,1.0882814006165793,1
3885903,-0.5940385883948647,1.0554611523364195,1
3886329,-0.7067702531054952,1.1111709585872385,1
3886531,-0.7873793387726862,1.066661435569848,1
3887159,-0.7472871886238454,1.0860051432313216,1
3887733,-0.704642492589911,1.281474623852411,1
3888074,-0.827283174851734,1.2399114256708368,1
3888692,-0.683810998414801,1.079633127489871,1
3889603,-0.5811913992444728,1.171797751488259,1
3890230,-0.42278681604065305,1.2980383761055403,1
3890563,-0.3607241214844948,1.4756367301454083,1
3890839,-0.48750038204941554,1.5576310871384007,1
3891736,-0.4096230158854829,1.3975346846390726,1
3891860,-0.5946897280189251,1.309865679101318,1
3892180,-0.5807211122036502,1.3419757938946988,1
3893046,-0.4649374634275118,1.2680447840448867,1
3893777,-0.32243520532412484,1.4137639226262804,1
3893864,-0.4418339192288797,1.289598210391252,1
3894940,-0.40961051963351236,1.2387495953589107,1
3895534,-0.5762165065969862,1.0646927501868282,1
3896373,-0.7056003359794324,1.0400974195458352,1
3896852,-0.5258088317084827,1.076736409238413,1
3897219,-0.44606041146987535,1.1462108287685606,1
3897646,-0.524069366707305,1.1273149703041674,1
3897956,-0.5165706757454394,1.2910909834865256,1
3898775,-0.6105801194170187,1.319956298943713,1
3899731,-0.4830786553461264,1.4794652750762964,1
3900303,-0.661190874666824,1.3445148621206329,1
3900593,-0.8432642805497149,1.4112665806991709,1
3900993,-0.7698244083616281,1.228825055420144,1
3901186,-0.9330478192346201,1.4054660607411835,1
3901525,-0.9716635793123451,1.520609573737119,1
3901860,-0.8493822871262762,1.4473912527384656,1
3902493,-0.709243779087225,1.2553280558262618,1
3902767,-0.858036311959069,1.2352929152839793,1
3903238,-0.9628388675692834,1.4052051654509525,1
3903408,-0.82132715368527,1.3662188291060637,1
3903897,-0.8656132006252067,1.3675900133045245,1
3904328,-0.7004178911621377,1.2736371082875708,1
3904891,-0.6647955627609138,1.3999984211579495,1
3905177,-0.5856766461792184,1.5283434703186858,1
3905383,-0.6541013292527181,1.6870291102359087,1
3905862,-0.5788790301950741,1.5788137169832133,1
3905989,-0.45979011514145224,1.6089542740677785,1
3906130,-0.4171290023274748,1.5973622020533185,1
3906466,-0.4515976187943892,1.5883544440790174,1
3906634,-0.32409881551749026,1.4167046841229103,1
3906861,-0.2961878188428422,1.316437150566335,1
3907029,-0.38851073931841557,1.4341471157253596,1
3907536,-0.45874533287428265,1.5223993136809557,1
3908039,-0.32114891146213853,1.5343905389248744,1
3908609,-0.5151469210666804,1.6592133435071166,1
3909323,-0.603496743703921,1.5358395158894362,1
3909465,-0.44602416125064226,1.62245787490635,1
3909962,-0.4105080827699805,1.5511894418563505,1
3910645,-0.5408834447439663,1.5384983190032284,1
3910809,-0.36992070737236243,1.5816214434485445,1
3911109,-0.3025964171867616,1.5206712374247213,1
3911519,-0.3498118679114382,1.4566800260877417,1
3911767,-0.37820851642733033,1.327911567621806,1
3911940,-0.3586166699850817,1.40451580413127,1
3912328,-0.4186916749870889,1.5090806359786477,1
3912547,-0.5815162108201688,1.667970984815517,1
3912972,-0.49859444676184617,1.6199336903787547,1
3913422,-0.3355328433242939,1.510393966587435,1
3913633,-0.3391807232342732,1.3337513936218328,1
3914292,-0.4029109619909057,1.3520699927083517,1
3914909,-0.27707094846124736,1.4354276479228845,1
3915127,-0.34731267475741695,1.2816237585778463,1
3915413,-0.42972852169727066,1.4153138788597657,1
3915874,-0.5234882185154179,1.586679264288268,1
3916147,-0.6720184339510248,1.6267012131788123,1
3916522,-0.5639184343533195,1.5265190924318965,1
3916737,-0.4111562186336204,1.3927389550071514,1
3917044,-0.3275259340023089,1.2545186352874915,1
3917272,-0.19887497892969086,1.093643069200946,1
3917570,-0.2750074123244438,1.2565044812676318,1
3917606,-0.149153862047827,1.1081533913666013,1
3918211,-0.16327513581750527,1.1338854952111448,1
3918748,-0.3138950969460913,1.1472864870124617,1
3919020,-0.22564316583787775,1.2274548389857853,1
3919515,-0.1621434533195668,1.044677027070756,1
3920196,-0.31474877870829104,1.1209672362480816,1
3920930,-0.4554754942780631,1.077558800421741,1
3921121,-0.283265990498266,1.0822607473472166,1
3921491,-0.30002109914653713,1.0339597535696492,1
3921874,-0.4473341160934279,1.1727359904309151,1
3922011,-0.4004813669169507,1.261763787962265,1
3922621,-0.36774360394127037,1.1712386252536584,1
3922749,-0.19469249621222778,1.109416931364993,1
3923327,-0.1842203484236244,1.0442303306671257,1
3924177,-0.33068901762462966,1.0626590064505763,1
3924278,-0.15918822470243826,1.1229582515592988,1
3924441,-0.20117477926432112,1.1668873728643343,1
3924802,-0.21366577099964867,1.2505917335670818,1
3925561,-0.19134697259968161,1.0739578047298721,1
3925954,-0.3628862089956203,1.0553346403644146,1
3926627,-0.3352420261954343,1.1732201954431565,1
3926765,-0.2749364541524892,1.3665244922327289,1
3927318,-0.2959270641736429,1.4414922785531106,1
3927862,-0.4142046970794203,1.3876220432747504,1
3928528,-0.27268607242499254,1.3963979762147787,1
3929068,-0.40018339699259164,1.3062488928660065,1
3929130,-0.24592681025287205,1.2693688154378138,1
3929845,-0.26409319282673993,1.3091417331908415,1
3930196,-0.383283325658401,1.1994219320745017,1
3930220,-0.41866060819423423,1.1069511399782954,1
3930905,-0.41331257147495165,1.1125742179334244,1
3931565,-0.32750211627131015,1.2602377347253686,1
3932144,-0.4229077389061664,1.1381098753129792,1
3932730,-0.33151494669123155,1.230144323463661,1
3933836,-0.40469881206290426,1.1059374782074827,1
3934110,-0.23105106103814643,1.2950050594969968,1
3934525,-0.32083370833534053,1.3351657476837338,1
3934704,-0.48000631437844465,1.4619950173532565,1
3935459,-0.41162016578215466,1.3728821639988276,1
3935808,-0.5683505816783438,1.3053143405612784,1
3936474,-0.4460918586894852,1.2248308520097242,1
3936841,-0.5308920317800333,1.0894989585614818,1
3937400,-0.6280578032439141,1.1052466521408428,1
3938252,-0.7583217082978901,1.1009147003363493,1
3938488,-0.5857202148096724,1.168744741494744,1
3939545,-0.5434579652228284,1.1964975786014433,1
3940123,-0.7038388533347613,1.0225693600290995,1
3940718,-0.6639965222673405,1.1960270453202755,1
3940966,-0.4850944713102834,1.1232578853542157,1
3941398,-0.49941943710972025,1.2449022725403125,1
3942080,-0.40389275886822146,1.2705500284891584,1
3942457,-0.24158433619489206,1.2878009061151303,1
3943020,-0.3637695949931563,1.3400625211249393,1
3943762,-0.40632962606902534,1.172767540481304,1
3944612,-0.2841036522400938,1.2883686996994062,1
3944861,-0.4627749000570477,1.2243739728696843,1
3945207,-0.36313512996633535,1.0393800011184877,1
3945250,-0.48423087022926264,1.125687104375478,1
3945981,-0.4778756412795744,1.1018255472603533,1
3946487,-0.3129756873742291,1.114954155511184,1
3946574,-0.12529336555946957,0.9632787775385878,1
3946650,-0.08523784490186073,0.8871772077682522,1
3947084,-0.12215249033324066,0.9555723957344767,1
3947328,-0.2816468725607712,1.0858882977081539,1
3947695,-0.1886863302831961,0.9990341774372454,1
3948003,-0.3473440886450505,1.1855220068672332,1
3948116,-0.47931040738113284,1.3510696147301653,1
3948193,-0.4850629231268173,1.3062939707474908,1
3948734,-0.49181651410420446,1.347686451892404,1
3949236,-0.6837211198031121,1.4641205616056332,1
3949904,-0.6461093635854088,1.6247366147805773,1
3950211,-0.7773688930267817,1.5172920751149512,1
3950372,-0.8840195291540371,1.5619280528030284,1
3950853,-0.8715838131513917,1.6140096767545866,1
3951183,-0.7161987996961138,1.5732861233933166,1
3951629,-0.6771363564570592,1.660811817688097,1
3951697,-0.5478522493582096,1.6716857441827455,1
3952172,-0.5175434317722871,1.6353067339919276,1
3952523,-0.6104473581674302,1.561878413112695,1
3953278,-0.739601654013176,1.7288225132571735,1
3953814,-0.9204258136086976,1.6424557998281493,1
3954521,-0.7325144079586869,1.5688107530526143,1
3955401,-0.5399561055825108,1.5851763853015302,1
3956074,-0.6804378134347066,1.4124919281079895,1
3956965,-0.5328041479347116,1.474961270555457,1
3957415,-0.7222642118163044,1.3851477401633665,1
3957842,-0.8758433194422288,1.4553198176532753,1
3958943,-0.698756504185029,1.2838131052025006,1
3959277,-0.5196773641031328,1.4796776436708028,1
3959515,-0.6520170449272265,1.5991957782986352,1
3960031,-0.7051545102469137,1.5710122111668903,1
3960388,-0.5426510094849166,1.5383506191083016,1
3960824,-0.3961301748520666,1.3830390356719797,1
3961087,-0.4076548580865401,1.568547656860545,1
3961173,-0.3380832183229243,1.416376580299587,1
3961528,-0.346619014289601,1.46079068345301,1
3961806,-0.30810112259218614,1.5549170574264877,1
3962430,-0.3764835548642232,1.538091632213933,1
3962755,-0.5336548140110627,1.4973324055953772,1
3963035,-0.6480017024486024,1.5520368500215784,1
3963335,-0.6748733801294675,1.6847742734447855,1
3963983,-0.5810806467192612,1.5212638189645324,1
3964537,-0.46160087794468385,1.6343640050921064,1
3965289,-0.5665127481248544,1.5411776255088725,1
3965880,-0.7507844712208966,1.4882298544900985,1
3966137,-0.7050819933039338,1.6788900768398136,1
3966469,-0.6164764349166927,1.6490472624235981,1
3966777,-0.5866563530289449,1.4905206752993492,1
3967018,-0.46544013795893757,1.3152070461573526,1
3967343,-0.3616118586891425,1.1588597591886314,1
3967719,-0.3493337080608784,1.2698306924740967,1
3968125,-0.19222717009851753,1.1017149791493637,1
3968477,-0.2688754967561847,1.0606220128039556,1
3968828,-0.274655183284376,1.2130736393964399,1
3969572,-0.1393422791028322,1.0956061039329166,1
3970178,-0.3334991706745674,1.1303234906060005,1
3970335,-0.2502634353440873,1.2506783023739065,1
3970586,-0.18683033723614328,1.1569443519737195,1
3971184,-0.23439144107809443,1.3090769218088723,1
3971375,-0.27421848572192453,1.123333807434432,1
3971886,-0.34800999876209815,1.2518363440605396,1
3972487,-0.19766015305955742,1.1998327147230285,1
3972956,-0.32485038230823404,1.162441267211278,1
3973357,-0.3836766654714805,1.0648565985509522,1
3973468,-0.34399421236002026,1.1617287812540202,1
3973845,-0.3367606964999472,1.199226326283182,1
3974024,-0.43818457992267024,1.2266137762533924,1
3974416,-0.48805037872018636,1.2360208002375832,1
3974625,-0.637958887507438,1.362170276358535,1
3975048,-0.7286601009775727,1.4687980611944282,1
3975373,-0.5782421348885021,1.381913975247323,1
3976074,-0.6013826355333427,1.538664208584034,1
3976458,-0.7556614471889085,1.4642149341232387,1
3976520,-0.9098104385169887,1.6352611033181488,1
3977089,-0.9306062025657429,1.673485340225417,1
3977253,-1.028265569549392,1.5597060349648304,1
3977534,-1.0801202233927338,1.5704193807283877,1
3978554,-0.998858396663755,1.4069783179746795,1
3978969,-0.8261002076201778,1.6010411646045704,1
3979113,-0.9000265945548946,1.5246472030588836,1
3979951,-0.8569784443228525,1.4373698743053205,1
3980376,-0.695530813000003,1.5601014426361433,1
3981347,-0.6188368264708695,1.6426745980045845,1
3981567,-0.812384609728235,1.4963074829428697,1
3982116,-0.7333451440662504,1.4452571385726112,1
3982665,-0.5868588963353232,1.4446340254593182,1
3982963,-0.6730392319033145,1.3406915642480117,1
3983235,-0.7569185784795892,1.3508161608613671,1
3983678,-0.7884541444008855,1.285678644359186,1
3984575,-0.6286741937504152,1.173385072216891,1
3985117,-0.4757739476248516,1.3085378793291864,1
3985379,-0.5539633185752502,1.202275373094048,1
3985915,-0.6320686595042175,1.2307520692743823,1
3986224,-0.7757490230185057,1.2449472024628943,1
3986619,-0.7915005191453554,1.1454904299193198,1
3986669,-0.731345135498369,1.215008708929669,1
3987156,-0.7110022918999777,1.187618780104374,1
3988120,-0.6467558308612469,1.2878712282547526,1
3988831,-0.46113560789501057,1.4120664656733322,1
3989149,-0.37975027283880514,1.5998298664495136,1
3989445,-0.35214971028456676,1.4466000377105486,1
3990221,-0.3811496804779624,1.5938548665753558,1
3990513,-0.5745391410625684,1.5476623283638573,1
3991045,-0.6375371273888725,1.5083765888649123,1
3991663,-0.48531373202401995,1.5028551320296075,1
3991911,-0.5689828128196115,1.360668921848759,1
3992116,-0.6144297244433691,1.325599676509326,1
3992396,-0.5942115190101,1.2237868030529857,1
3993150,-0.5584184988421861,1.0608267422690871,1
3993804,-0.4433766101980167,1.1848610320078135,1
3994081,-0.5495127692052745,1.0874154323517051,1
3994660,-0.6683474101383284,1.2610033446317732,1
3994957,-0.8300475682851443,1.2938917965134795,1
3995390,-0.7232188797146032,1.2199105788449012,1
3995986,-0.6926748529089694,1.357014367473147,1
3996584,-0.8777110473241796,1.4166138416081315,1
3997124,-0.7642314199089248,1.4980865918146187,1
3997651,-0.6237365281938052,1.52425506893783,1
3998040,-0.4996111835340179,1.5687564403706855,1
3998412,-0.5774197427641018,1.5122218309590403,1
3999158,-0.7252969548583341,1.6903417216620464,1
3999419,-0.8761554603077145,1.5732206854713078,1
4000344,-0.805135966834112,1.4168876888903679,1
4001145,-0.6550459905764514,1.6026264649696258,1
4001836,-0.8505564456177086,1.5442061419076658,1
4002671,-0.728909141528882,1.6825163035836543,1
4003022,-0.887460271307139,1.5350925494783194,1
4003311,-0.8337419258694093,1.6118132180406453,1
4003590,-0.9233542754713009,1.6276396931989685,1
4003844,-0.8553797944670929,1.4702188681937716,1
4003918,-0.7582991354871209,1.4011419857858585,1
4004431,-0.726146231391549,1.3542337022196484,1
4004865,-0.6128393426573757,1.3935610197804356,1
4005089,-0.5236965054118647,1.442820558367071,1
4005382,-0.5698827194113771,1.4196910221547223,1
4005517,-0.6779766903499157,1.5743485059472522,1
4006055,-0.6235274597240135,1.522417444838871,1
4006586,-0.5241479690086054,1.6169783802570241,1
4006723,-0.5478121059197673,1.4273501028396363,1
4007502,-0.49416818503515986,1.3846447114955083,1
4007786,-0.3750341615212467,1.5437819497297567,1
4008137,-0.29769271150338905,1.5532072094534892,1
4008245,-0.3915749557421502,1.544975564215945,1
4008581,-0.3986556248231127,1.5964248394279703,1
4009262,-0.2719747166721425,1.404362428494291,1
4009559,-0.36196905223083325,1.255068066967064,1
4010106,-0.2868316814047757,1.2540743276788562,1
4010255,-0.3660939215942295,1.1508557126403673,1
4010508,-0.41102938913018106,1.1625664800913087,1
4010950,-0.4626050816474317,1.147933568915125,1
4012014,-0.5558630555644481,1.123471329869744,1
4012550,-0.7003050983944434,0.9274823866547433,1
4013736,-0.6350128342448964,1.0391201897320312,1
4013797,-0.45349185952368054,1.2353040513619282,1
4015002,-0.4512185922797606,1.20196039895248,1
4015447,-0.637921535990418,1.0126743943441567,1
4016130,-0.7743867830068614,1.0825380169594134,1
4016905,-0.6461657544944986,1.1503684277224817,1
4017019,-0.8219200183936787,1.1266687043049666,1
4017266,-0.782306852944562,1.034467295826897,1
4018252,-0.755222711840478,1.0932433568613282,1
4018814,-0.5716146039170519,1.2015190511147957,1
4018875,-0.4677783537391995,1.2689430795592338,1
4019372,-0.4930952106244294,1.3081451954053085,1
4019639,-0.5801310502354788,1.2414614999507299,1
4020018,-0.5029495221098332,1.2158447624940585,1
4020632,-0.623946542835594,1.2784188281129398,1
4020681,-0.6697144202154797,1.0974314859287548,1
4021097,-0.6967546680157761,1.1271726237084039,1
4021711,-0.6757962104805826,1.2630289870952949,1
4021851,-0.48045649936512647,1.1616503070632438,1
4022388,-0.511327544394401,1.2553524162401621,1
4022859,-0.36009366086746486,1.2142343604438155,1
4022923,-0.5225964933047482,1.3168529045116497,1
4023248,-0.4981247638985391,1.2793339590864408,1
4023975,-0.4358415676993804,1.3169508424983818,1
4024139,-0.3500247944004038,1.5035177371249873,1
4024355,-0.41219723958146726,1.551702553581055,1
4024764,-0.39093504081391683,1.4476305054784442,1
4025140,-0.2230554432642478,1.2600521955290567,1
4025214,-0.24911959960593583,1.1416817822192606,1
4026120,-0.26990275444116285,1.1982202713710588,1
4026339,-0.45593422572875714,1.1318884182342381,1
4026377,-0.3867199336669861,1.0947584008646627,1
4027060,-0.3806258188180546,1.0976037051215495,1
4027358,-0.27237360446101755,1.2064433408322532,1
4027573,-0.38679095801486996,1.3949577501606514,1
4027847,-0.42645559885372475,1.518603240516541,1
4028141,-0.435935262747319,1.4203404370753647,1
4028318,-0.4497632301049954,1.3212435668345202,1
4028951,-0.40727066484884306,1.2068951821628762,1
4029213,-0.47950269044261173,1.0634211282171901,1
4029778,-0.5910586122736716,1.2446539716503258,1
4029879,-0.6947239122565408,1.1733899231574174,1
4030452,-0.732313242750255,1.2089744498073007,1
4031023,-0.7038928866655647,1.4015639838423954,1
4032089,-0.5915267838389779,1.4785745934942836,1
4032421,-0.7639765110826853,1.2839669524442028,1
4032983,-0.7848666123297039,1.443556671080412,1
4033372,-0.6761186813412068,1.5241727614219398,1
4033724,-0.6877153726853502,1.6911091804944545,1
4034330,-0.5637528047891778,1.6454300374452326,1
4034486,-0.7122085973755733,1.5979673580598575,1
4034951,-0.6799906474444242,1.5138595792625964,1
4035090,-0.7276946965770759,1.3877027870383984,1
4035323,-0.6727368315820896,1.3172276771033948,1
4035566,-0.5782563171601248,1.2272947201915894,1
4036462,-0.48089293550065,1.1323938440121235,1
4036629,-0.6306825381677478,1.0136834210770482,1
4037528,-0.6031032587451325,1.038297120060166,1
4037728,-0.48874981029705516,1.2259763846038367,1
4038372,-0.5704923707132767,1.3027137897203958,1
4038844,-0.5097873068696193,1.4845508164982966,1
4039149,-0.3410418394767908,1.3863169390509116,1
4039613,-0.3063321064790362,1.221371928208936,1
4039896,-0.2553271991455901,1.3377122730769535,1
4040334,-0.2863539404079546,1.2653005902487855,1
4040625,-0.33105632721785117,1.153038824657601,1
4040934,-0.43375407489206275,1.2248027521407616,1
4041805,-0.29818397241140804,1.0491035990670643,1
4042640,-0.18779107607416373,1.2330349520099935,1
4043485,-0.32336802388803093,1.104236031018523,1
4044061,-0.5175122663320438,1.0929696875040107,1
4044539,-0.6367202514702249,1.0563631472346113,1
4044815,-0.7404221772133214,1.0375579061910556,1
4044920,-0.6882787750449345,1.056486947475832,1
4045316,-0.6531783209095172,0.9737870633691139,1
4045542,-0.6952719195978777,0.8861682527949313,1
4045716,-0.6860870420109065,0.9674984730341392,1
4046734,-0.7367364089829771,0.9899125731737431,1
4047197,-0.5862942083098432,1.1617232744123478,1
4047745,-0.7449309953223922,1.2642225363812571,1
4047977,-0.8831659787008438,1.2633122204551714,1
4048777,-0.8355144714122814,1.2848708473110013,1
4049372,-0.7117955012767276,1.436129455112818,1
4049991,-0.5917308115209123,1.5155657947190857,1
4050659,-0.6951732107526658,1.4000014372864582,1
4050896,-0.8406652686779991,1.3411813144922302,1
4051093,-0.8130159853872485,1.4039172862503073,1
4052010,-0.7734745183859373,1.4310382379829238,1
4052171,-0.9511232020291227,1.311982745049372,1
4052221,-0.8845679252845993,1.2243512871753552,1
4052646,-0.9089607701605272,1.2433080806117771,1
4052677,-0.8760704130924377,1.3726927540277667,1
4053032,-0.8645078990951898,1.3670628717501243,1
4053872,-0.7576715912851328,1.3326184077811378,1
4054066,-0.5706359099755989,1.3939085849471042,1
4054694,-0.5003791989269777,1.344843412117556,1
4055164,-0.6817193134756937,1.3809303137240048,1
4055712,-0.6409657231251262,1.5207683894968063,1
4055879,-0.5594610262057266,1.644321455160068,1
4056182,-0.4982233175306788,1.5556968844424781,1
4056319,-0.41234976640359977,1.5519102190978251,1
4056706,-0.37695930164788105,1.557165126711425,1
4057093,-0.5306879780927319,1.6730221069959548,1
4057498,-0.649725977163515,1.6776073266358,1
4058021,-0.4913888546912203,1.5581624013586466,1
4058428,-0.5152485257781729,1.374728983508612,1
4059116,-0.3516665017078434,1.2110726478799905,1
4059228,-0.4683468275388218,1.11616453231708,1
4059766,-0.4692471915115629,1.0684951798634126,1
4060567,-0.6512293070428163,1.1900827716547897,1
4060805,-0.5132493787720833,1.3055135740906363,1
4060880,-0.5885118070279152,1.3396718439792097,1
4061118,-0.5853119610723849,1.3650200503199128,1
4061451,-0.6364467667331315,1.3446527999647173,1
4062292,-0.679781002098434,1.275502290965279,1
4062625,-0.806850707580851,1.1227348047214738,1
4063407,-0.7099796948305754,1.0883342695254528,1
4063622,-0.5952054588240121,1.2266937204577428,1
4064421,-0.6754315425936241,1.370841229330137,1
4064865,-0.5698049875976281,1.5648652480125302,1
4064958,-0.4181354100632955,1.4988045310298763,1
4065138,-0.45698995437613166,1.5326079378272346,1
4065371,-0.5263231287105858,1.5943417557113535,1
4065742,-0.6015707330728512,1.6121581662949136,1
4066027,-0.7280258796497507,1.6553701462641366,1
4066397,-0.6142832857690191,1.5338288132074462,1
4066988,-0.5656219747451876,1.3406276350062196,1
4067225,-0.757002126671176,1.4223243086903188,1
4068004,-0.7042253498472784,1.4444131442053258,1
4068513,-0.8751216447854443,1.377290588993119,1
4068731,-0.7172717019764281,1.3174259243698323,1
4068782,-0.668790238696907,1.181724238259759,1
4069182,-0.6466060613113468,1.151955347511051,1
4069507,-0.7568499328435816,1.1820441163698059,1
4070011,-0.7597796196233362,1.053407825740793,1
4070300,-0.6997078542713181,1.1660997812367557,1
4071045,-0.6323470723812251,1.1682521400795574,1
4071275,-0.8271240945246867,1.1937972136830313,1
4071904,-0.7954179331147072,1.0603594690496907,1
4072169,-0.7223321609467923,1.2041047684001862,1
4072978,-0.7533257559201944,1.3469631624552474,1
4073382,-0.5961215392655901,1.4531088398582797,1
4074053,-0.603965289471466,1.299808639278126,1
4074569,-0.4838838105020685,1.39978300261055,1
4074864,-0.39164161425455063,1.4825564703742486,1
4075417,-0.2731241711913523,1.3266164073177438,1
4076183,-0.37667855987767673,1.2605431751328584,1
4076583,-0.24893046725420703,1.3853518228104615,1
4077586,-0.2571963525987571,1.2354630902838213,1
4077678,-0.40336601323761084,1.055496884394235,1
4077931,-0.43845405651787284,1.0865542372067731,1
4078351,-0.3896252656777733,1.1027709179284515,1
4078573,-0.35560449602907074,1.2263831661176072,1
4078674,-0.4083254240226307,1.2221561230880162,1
4078850,-0.4492157198712323,1.2885367171140343,1
4079040,-0.5154145635748043,1.3365087838696674,1
4079367,-0.47319563989192004,1.3461421149780204,1
4079417,-0.4174604931249923,1.156881013917914,1
4079699,-0.439118719304486,1.1796688331923313,1
4079749,-0.31634981139918283,1.021624438377007,1
4080094,-0.3239363295290539,1.0511025586240221,1
4080315,-0.46590045821537446,1.2032726624531316,1
4080896,-0.5109756878473958,1.1808883944140112,1
4081016,-0.32178381183544047,1.0779794425131801,1
4081113,-0.37521057161932153,1.1406140972292484,1
4081647,-0.33156773054170063,1.0760907774901134,1
4081809,-0.5243167431889342,1.2237929478476475,1
4082070,-0.4560193550973957,1.1296257490702906,1
4082514,-0.4761404460019264,1.2655723975177746,1
4083532,-0.5157222181941703,1.1379392047723473,1
4083739,-0.7108380987122118,1.0451116149348905,1
4084282,-0.7873851003574666,1.1133239385758302,1
4084602,-0.7514575296721566,1.2836347464729694,1
4085329,-0.6356956310096205,1.1970144153288715,1
4085635,-0.7696838620363804,1.1182110901254685,1
4086122,-0.8208706751260868,1.303294112799425,1
4086691,-0.675205436260934,1.2502585188586894,1
4087336,-0.5241755361009237,1.2347502317212773,1
4087519,-0.4413731064080931,1.3817588571737405,1
4087728,-0.39179176970505447,1.2649831311911732,1
4088224,-0.4284766724255799,1.383519742295422,1
4089241,-0.3554019299382777,1.4885918265027158,1
4090137,-0.5459570198990015,1.342873817041747,1
4090430,-0.660654902112429,1.147918938892736,1
4090662,-0.7716937376611152,1.245324769716525,1
4090765,-0.8163105512350165,1.2174513800364621,1
4091434,-0.7885849930803085,1.217776112542956,1
4092206,-0.6731200147524014,1.3169467902283687,1
4092595,-0.8200969657590836,1.2243753641039548,1
4092934,-0.978769234538414,1.3879971014510373,1
4093368,-0.889763126199071,1.390491352918496,1
4094134,-0.804512583522144,1.446659526000118,1
4094259,-0.6883356896084153,1.6125707169838144,1
4094747,-0.6693036565630625,1.5469794521630462,1
4094963,-0.6136128442320308,1.6847510956791654,1
4095058,-0.530597940801617,1.6342530299252003,1
4095712,-0.49339467220355593,1.6161491602975524,1
4095761,-0.6586335080325701,1.565985777929738,1
4095854,-0.6519319457161572,1.5776563931830359,1
4096299,-0.6870176833604263,1.6092932993744382,1
4096621,-0.5969485790303681,1.672421578964808,1
4096962,-0.679778603558583,1.6504073360887157,1
4097815,-0.7043231441278496,1.5344471222469844,1
4097877,-0.5366466895609783,1.6708927654200103,1
4098082,-0.5142076000153641,1.6391041524737187,1
4098743,-0.443107463200758,1.6161860952348965,1
4098887,-0.6318152469520484,1.6112517215286037,1
4099623,-0.5778212996735617,1.536512066267676,1
4099924,-0.6986481948501054,1.3992418078991715,1
4100746,-0.6269538644720531,1.209438371992124,1
4101562,-0.4379792742088481,1.2455705520640625,1
4101846,-0.30529374917134877,1.384335711300228,1
4102350,-0.3517251859644891,1.3375733268893377,1
4102614,-0.2621490913631867,1.410293157844818,1
4103427,-0.3012947672181807,1.5513742981797556,1
4103737,-0.4365032719370787,1.402849086028441,1
4104090,-0.4038656353291366,1.2400351550131452,1
4104554,-0.40288741829966584,1.3805806076083371,1
4105627,-0.3424842144089961,1.4894587695771841,1
4105963,-0.5189297048014032,1.2975465421228314,1
4106233,-0.6208069299468486,1.3309657279735623,1
4106384,-0.6229915414900632,1.4474026202992412,1
4106624,-0.6822784936933247,1.5273839510910554,1
4107430,-0.5819263902890064,1.4078327558842667,1
4108392,-0.7731563581082079,1.3672291959422762,1
4108724,-0.5849794966019767,1.4888753626538027,1
