Time,jointAngle1,jointAngle2,touch_row,touch_col
4026120,-0.26990275444116285,1.1982202713710588,1,7
4026339,-0.45593422572875714,1.1318884182342381,1,6
4026377,-0.3867199336669861,1.0947584008646627,2,6
4027060,-0.3806258188180546,1.0976037051215495,4,2
4027358,-0.27237360446101755,1.2064433408322532,7,3
4027573,-0.38679095801486996,1.3949577501606514,7,4
4027847,-0.42645559885372475,1.518603240516541,6,5
4028141,-0.435935262747319,1.4203404370753647,4,6
4028318,-0.4497632301049954,1.3212435668345202,3,6
4028951,-0.40727066484884306,1.2068951821628762,1,10
4029213,-0.47950269044261173,1.0634211282171901,3,11
4029778,-0.5910586122736716,1.2446539716503258,3,15
4029879,-0.6947239122565408,1.1733899231574174,3,15
4030452,-0.732313242750255,1.2089744498073007,5,11
4031023,-0.7038928866655647,1.4015639838423954,6,8
4032089,-0.5915267838389779,1.4785745934942836,4,15
4032421,-0.7639765110826853,1.2839669524442028,6,13
4032983,-0.7848666123297039,1.443556671080412,8,9
4033372,-0.6761186813412068,1.5241727614219398,10,7
4033724,-0.6877153726853502,1.6911091804944545,10,6
4034330,-0.5637528047891778,1.6454300374452326,8,9
4034486,-0.7122085973755733,1.5979673580598575,7,10
4034951,-0.6799906474444242,1.5138595792625964,4,12
4035090,-0.7276946965770759,1.3877027870383984,4,12
4035323,-0.6727368315820896,1.3172276771033948,3,10
4035566,-0.5782563171601248,1.2272947201915894,2,9
4036462,-0.48089293550065,1.1323938440121235,1,15
4036629,-0.6306825381677478,1.0136834210770482,1,14
4037528,-0.6031032587451325,1.038297120060166,3,8
4037728,-0.48874981029705516,1.2259763846038367,4,9
4038372,-0.5704923707132767,1.3027137897203958,7,5
4038844,-0.5097873068696193,1.4845508164982966,5,2
4039149,-0.3410418394767908,1.3863169390509116,4,2
4039613,-0.3063321064790362,1.221371928208936,6,0
4039896,-0.2553271991455901,1.3377122730769535,4,2
4040334,-0.2863539404079546,1.2653005902487855,3,5
4040625,-0.33105632721785117,1.153038824657601,3,6
4040934,-0.43375407489206275,1.2248027521407616,1,4
4041805,-0.29818397241140804,1.0491035990670643,5,0
4042640,-0.18779107607416373,1.2330349520099935,2,5
4043485,-0.32336802388803093,1.104236031018523,1,11
4044061,-0.5175122663320438,1.0929696875040107,1,15
4044539,-0.6367202514702249,1.0563631472346113,1,18
4044815,-0.7404221772133214,1.0375579061910556,1,17
4044920,-0.6882787750449345,1.056486947475832,0,17
4045316,-0.6531783209095172,0.9737870633691139,0,20
4045542,-0.6952719195978777,0.8861682527949313,1,19
4045716,-0.6860870420109065,0.9674984730341392,1,19
4046734,-0.7367364089829771,0.9899125731737431,2,12
4047197,-0.5862942083098432,1.1617232744123478,4,15
4047745,-0.7449309953223922,1.2642225363812571,4,18
4047977,-0.8831659787008438,1.2633122204551714,4,17
4048777,-0.8355144714122814,1.2848708473110013,6,11
4049372,-0.7117955012767276,1.436129455112818,7,8
4049991,-0.5917308115209123,1.5155657947190857,5,12
4050659,-0.6951732107526658,1.4000014372864582,5,16
4050896,-0.8406652686779991,1.3411813144922302,5,14
4051093,-0.8130159853872485,1.4039172862503073,6,14
4052010,-0.7734745183859373,1.4310382379829238,5,20
4052171,-0.9511232020291227,1.311982745049372,4,20
4052221,-0.8845679252845993,1.2243512871753552,5,19
4052646,-0.9089607701605272,1.2433080806117771,5,17
4052677,-0.8760704130924377,1.3726927540277667,5,16
4053032,-0.8645078990951898,1.3670628717501243,5,14
4053872,-0.7576715912851328,1.3326184077811378,5,8
4054066,-0.5706359099755989,1.3939085849471042,5,7
4054694,-0.5003791989269777,1.344843412117556,5,11
4055164,-0.6817193134756937,1.3809303137240048,7,8
4055712,-0.6409657231251262,1.5207683894968063,9,5
4055879,-0.5594610262057266,1.644321455160068,8,4
4056182,-0.4982233175306788,1.5556968844424781,9,2
4056319,-0.41234976640359977,1.5519102190978251,10,3
4056706,-0.37695930164788105,1.557165126711425,10,5
4057093,-0.5306879780927319,1.6730221069959548,10,7
4057498,-0.649725977163515,1.6776073266358,8,5
4058021,-0.4913888546912203,1.5581624013586466,5,6
4058428,-0.5152485257781729,1.374728983508612,3,5
4059116,-0.3516665017078434,1.2110726478799905,1,9
4059228,-0.4683468275388218,1.11616453231708,1,10
4059766,-0.4692471915115629,1.0684951798634126,2,13
4060567,-0.6512293070428163,1.1900827716547897,4,8
4060805,-0.5132493787720833,1.3055135740906363,5,9
4060880,-0.5885118070279152,1.3396718439792097,5,9
4061118,-0.5853119610723849,1.3650200503199128,4,11
4061451,-0.6364467667331315,1.3446527999647173,3,13
4062292,-0.679781002098434,1.275502290965279,2,19
4062625,-0.806850707580851,1.1227348047214738,2,16
4063407,-0.7099796948305754,1.0883342695254528,3,11
4063622,-0.5952054588240121,1.2266937204577428,5,11
4064421,-0.6754315425936241,1.370841229330137,8,6
4064865,-0.5698049875976281,1.5648652480125302,8,4
4064958,-0.4181354100632955,1.4988045310298763,8,4
4065138,-0.45698995437613166,1.5326079378272346,9,6
4065371,-0.5263231287105858,1.5943417557113535,9,7
4065742,-0.6015707330728512,1.6121581662949136,9,9
4066027,-0.7280258796497507,1.6553701462641366,7,8
4066397,-0.6142832857690191,1.5338288132074462,5,9
4066988,-0.5656219747451876,1.3406276350062196,6,12
4067225,-0.757002126671176,1.4223243086903188,6,12
4068004,-0.7042253498472784,1.4444131442053258,5,16
4068513,-0.8751216447854443,1.377290588993119,4,13
4068731,-0.7172717019764281,1.3174259243698323,2,14
4068782,-0.668790238696907,1.181724238259759,2,15
4069182,-0.6466060613113468,1.151955347511051,2,17
4069507,-0.7568499328435816,1.1820441163698059,2,18
4070011,-0.7597796196233362,1.053407825740793,2,15
4070300,-0.6997078542713181,1.1660997812367557,2,14
4071045,-0.6323470723812251,1.1682521400795574,3,19
4071275,-0.8271240945246867,1.1937972136830313,2,19
4071904,-0.7954179331147072,1.0603594690496907,3,15
4072169,-0.7223321609467923,1.2041047684001862,5,14
4072978,-0.7533257559201944,1.3469631624552474,6,8
4073382,-0.5961215392655901,1.4531088398582797,4,10
4074053,-0.603965289471466,1.299808639278126,6,5
4074569,-0.4838838105020685,1.39978300261055,7,2
4074864,-0.39164161425455063,1.4825564703742486,6,1
4075417,-0.2731241711913523,1.3266164073177438,4,4
4076183,-0.37667855987767673,1.2605431751328584,7,0
4076583,-0.24893046725420703,1.3853518228104615,4,2
4077586,-0.2571963525987571,1.2354630902838213,1,8
4077678,-0.40336601323761084,1.055496884394235,1,8
4077931,-0.43845405651787284,1.0865542372067731,2,6
4078351,-0.3896252656777733,1.1027709179284515,3,5
4078573,-0.35560449602907074,1.2263831661176072,4,6
4078674,-0.4083254240226307,1.2221561230880162,4,6
4078850,-0.4492157198712323,1.2885367171140343,5,7
4079040,-0.5154145635748043,1.3365087838696674,4,6
4079367,-0.47319563989192004,1.3461421149780204,2,7
4079417,-0.4174604931249923,1.156881013917914,2,7
4079699,-0.439118719304486,1.1796688331923313,1,6
4079749,-0.31634981139918283,1.021624438377007,2,6
4080094,-0.3239363295290539,1.0511025586240221,2,8
4080315,-0.46590045821537446,1.2032726624531316,2,8
4080896,-0.5109756878473958,1.1808883944140112,2,5
4081016,-0.32178381183544047,1.0779794425131801,1,5
4081113,-0.37521057161932153,1.1406140972292484,2,6
4081647,-0.33156773054170063,1.0760907774901134,2,9
4081809,-0.5243167431889342,1.2237929478476475,2,8
4082070,-0.4560193550973957,1.1296257490702906,3,8
4082514,-0.4761404460019264,1.2655723975177746,2,10
4083532,-0.5157222181941703,1.1379392047723473,2,18
4083739,-0.7108380987122118,1.0451116149348905,3,18
4084282,-0.7873851003574666,1.1133239385758302,3,14
4084602,-0.7514575296721566,1.2836347464729694,2,13
4085329,-0.6356956310096205,1.1970144153288715,3,18
4085635,-0.7696838620363804,1.1182110901254685,4,16
4086122,-0.8208706751260868,1.303294112799425,3,13
4086691,-0.675205436260934,1.2502585188586894,3,8
4087336,-0.5241755361009237,1.2347502317212773,5,5
4087519,-0.4413731064080931,1.3817588571737405,4,5
4087728,-0.39179176970505447,1.2649831311911732,6,4
4088224,-0.4284766724255799,1.383519742295422,8,2
4089241,-0.3554019299382777,1.4885918265027158,4,8
4090137,-0.5459570198990015,1.342873817041747,2,14
4090430,-0.660654902112429,1.147918938892736,3,16
4090662,-0.7716937376611152,1.245324769716525,3,17
4090765,-0.8163105512350165,1.2174513800364621,3,17
4091434,-0.7885849930803085,1.217776112542956,4,13
4092206,-0.6731200147524014,1.3169467902283687,4,18
4092595,-0.8200969657590836,1.2243753641039548,6,19
4092934,-0.978769234538414,1.3879971014510373,6,17
4093368,-0.889763126199071,1.390491352918496,6,13
4094134,-0.804512583522144,1.446659526000118,8,9
4094259,-0.6883356896084153,1.6125707169838144,8,9
4094747,-0.6693036565630625,1.5469794521630462,10,6
4094963,-0.6136128442320308,1.6847510956791654,10,5
4095058,-0.530597940801617,1.6342530299252003,9,5
4095712,-0.49339467220355593,1.6161491602975524,8,8
4095761,-0.6586335080325701,1.565985777929738,8,9
4095854,-0.6519319457161572,1.5776563931830359,9,8
4096299,-0.6870176833604263,1.6092932993744382,10,7
4096621,-0.5969485790303681,1.672421578964808,9,9
4096962,-0.679778603558583,1.6504073360887157,8,10
4097815,-0.7043231441278496,1.5344471222469844,10,5
4097877,-0.5366466895609783,1.6708927654200103,10,4
4098082,-0.5142076000153641,1.6391041524737187,10,4
4098743,-0.443107463200758,1.6161860952348965,8,7
4098887,-0.6318152469520484,1.6112517215286037,7,7
4099623,-0.5778212996735617,1.536512066267676,4,12
4099924,-0.6986481948501054,1.3992418078991715,3,12
4100746,-0.6269538644720531,1.209438371992124,4,6
4101562,-0.4379792742088481,1.2455705520640625,6,2
4101846,-0.30529374917134877,1.384335711300228,6,2
4102350,-0.3517251859644891,1.3375733268893377,8,0
4102614,-0.2621490913631867,1.410293157844818,10,0
4103427,-0.3012947672181807,1.5513742981797556,5,5
4103737,-0.4365032719370787,1.402849086028441,4,5
4104090,-0.4038656353291366,1.2400351550131452,6,3
4104554,-0.40288741829966584,1.3805806076083371,8,2
4105627,-0.3424842144089961,1.4894587695771841,4,8
4105963,-0.5189297048014032,1.2975465421228314,5,10
4106233,-0.6208069299468486,1.3309657279735623,6,9
4106384,-0.6229915414900632,1.4474026202992412,6,9
4106624,-0.6822784936933247,1.5273839510910554,5,9
4107430,-0.5819263902890064,1.4078327558842667,5,14
4108392,-0.7731563581082079,1.3672291959422762,7,8
4108724,-0.5849794966019767,1.4888753626538027,9,8
4109049,-0.6777054444839244,1.6776322038861562,7,9
4109755,-0.6793969406587324,1.5460641140208504,6,14
4109980,-0.7764194789609471,1.3876764988709054,7,15
4110086,-0.8653751903561575,1.5132053527785665,8,15
4110529,-0.9114706657032858,1.5499913537612828,8,12
4110910,-0.7917154386196577,1.5615201305133626,10,13
4111403,-0.9452799665459968,1.7013599872814462,9,11
4112026,-0.7640429831061024,1.6298197727841073,8,14
4112529,-0.934632520720925,1.609296256800842,6,12
4112642,-0.7526414876096219,1.5030595379562341,5,11
4113142,-0.7287843938116444,1.4383415731404603,4,9
4113402,-0.5532668243272498,1.3376465856602582,3,11
4113701,-0.6008275449049338,1.2991541687186232,3,12
4114481,-0.6190702568122279,1.2038704270307259,4,6
4115101,-0.46383896039155836,1.2803999553135086,6,3
4115554,-0.3515830455663263,1.3668557180388856,5,5
4116534,-0.4444184833260577,1.3263446762623965,9,0
4117250,-0.2853561632590537,1.5060415055342398,5,4
4117818,-0.3918067942820081,1.3571436616657357,2,8
4118572,-0.4382114309707838,1.1911163395543158,3,13
4118737,-0.6257380563663111,1.188214442883981,4,12
4118978,-0.6867647733080906,1.3013079401009175,5,12
4119311,-0.6746461579644498,1.3802690272149296,6,13
4119773,-0.797743708560941,1.4562835770229492,6,11
4120135,-0.6909086745138613,1.492732485043634,6,12
4120584,-0.7556517375464156,1.433233442110625,6,9
4121071,-0.6879210210193676,1.5283368441089107,5,6
4121643,-0.49355228651019417,1.3321640961290668,8,5
4122704,-0.4627378304140959,1.526038043225489,4,11
4122922,-0.6433906206387853,1.3404590628644488,3,13
4123975,-0.6436210502655799,1.2553487375657848,3,20
4124209,-0.8389242404105461,1.128392339155334,1,19
4124494,-0.7339736235646325,0.9934931911844832,2,17
4125188,-0.7450016041543125,1.1208137918562144,2,12
4125614,-0.5942062038930405,1.1543280042070854,3,9
4125753,-0.5209936711570072,1.2086233148805534,3,8
4125890,-0.5083835749468362,1.2486549524584327,3,7
4126075,-0.47911331133678575,1.2599960313926735,2,6
4126260,-0.42292289278276646,1.1297649081878156,2,6
4126958,-0.3738856125041662,1.1174197914628807,2,12
4127479,-0.5669360127650849,1.1705460531168077,3,15
4127787,-0.7180464140886049,1.2169209202291327,4,12
4128127,-0.6747621169522764,1.2810181796375089,3,10
4128520,-0.5942243449873532,1.2903597552452162,3,7
4128855,-0.47057571798116626,1.23527477232215,4,6
4129338,-0.4212700595627274,1.3032376104251577,2,8
4129698,-0.4414266088260741,1.132357080117097,4,10
4129848,-0.5956955426263498,1.3157204941039082,6,10
4130092,-0.6474668792784815,1.4057373675538898,7,9
4130259,-0.629572926967313,1.4861546572179314,7,10
4131055,-0.6946160641027773,1.5329087364565386,5,15
4131323,-0.8085581667380533,1.3604178186045628,7,16
4131631,-0.9046857721994851,1.5240972322253699,6,16
4132499,-0.8686638628434785,1.3598423789933216,7,11
4132813,-0.7355936255593937,1.538676246822411,5,11
4133225,-0.6489484622797179,1.3521493974955083,6,9
4133710,-0.5760805818427406,1.4106062198355447,6,11
4134168,-0.7317919292546302,1.4701940474553412,6,9
4134790,-0.6106233507301657,1.467809328300879,4,12
4135413,-0.656200210625917,1.2762345920505789,4,16
4135852,-0.815042110577799,1.280334128771563,5,14
4136257,-0.7535056614605439,1.3756205305120552,7,16
4136359,-0.8830889018487502,1.4232966236182887,7,16
4136672,-0.9069778075197867,1.4843499899309491,6,14
4137101,-0.797032480187549,1.4181664923787058,6,11
4137744,-0.6833318739480045,1.4207366031845918,8,8
4138529,-0.6116074322706841,1.5959566416772437,5,12
4139219,-0.7243672610818073,1.419258871519404,4,16
4140121,-0.8120527423630666,1.257541557258717,5,10
4140296,-0.6249518575871876,1.337957691253552,5,10
4141002,-0.6238641575780556,1.4063394006594192,5,14
4141360,-0.763415639112764,1.326240496644766,6,13
4141575,-0.7783582674509232,1.4866124528530855,4,12
4142041,-0.7224333356962078,1.3557304344769452,2,10
4142243,-0.5336941801074813,1.167919459101005,1,12
4142722,-0.5340015752687615,1.0879072317280687,1,14
4143288,-0.6321142359838409,1.0583957590739725,2,11
4143888,-0.5514722172475062,1.1615200318918921,3,16
4144517,-0.7199605771384786,1.2124505795874234,3,19
4144789,-0.8420727805238789,1.1492860262120608,4,18
4145050,-0.8275076807067625,1.2396373619133059,6,17
4145864,-0.9291115815108177,1.4102787233699732,7,11
4146164,-0.7743786733657418,1.5316334708905264,8,9
4146403,-0.7150334515715219,1.573759060320559,7,9
4146562,-0.6472251118670357,1.5750965314683787,7,9
4146874,-0.6516845433353975,1.5201217679244716,8,7
4147190,-0.5892380153413563,1.5637476108254729,8,9
4147492,-0.6706173299428523,1.5500810285089555,10,9
4147969,-0.7465556618905695,1.7157023571041272,9,6
4148965,-0.5718064480597917,1.6350853967129337,7,12
4149155,-0.7622078573578779,1.4768257563506295,8,13
4150056,-0.8402286890336624,1.5781884038304126,7,19
4150257,-1.0051742132952555,1.4326512689653437,8,19
4150665,-1.0864852138294219,1.5286407079724582,7,17
4150678,-0.9501311748639651,1.4697661216032178,7,17
4151017,-0.9536384636036586,1.4708142402128115,5,15
4151401,-0.8237568119105789,1.3667270980425918,5,13
4151702,-0.7271138661016434,1.373945028107452,7,11
4152169,-0.7571485134808604,1.5255162421988553,9,9
4152850,-0.7037197659370601,1.6556472532734245,8,14
4153163,-0.8946781058951794,1.637879945860311,7,14
4153811,-0.8305755292945223,1.4615014124434225,9,11
4154444,-0.7558562718048174,1.6407962435790842,8,15
4154777,-0.8628533340473743,1.5122629713283788,10,15
4155292,-0.9950011108442927,1.6703399916185495,9,12
4155464,-0.8247582995497722,1.6310050057445045,10,12
4156130,-0.8331708294456068,1.7037280897952365,8,15
4156492,-0.9722817978413967,1.6066011413856534,6,15
4157033,-0.8339796076428829,1.4214225405793084,8,18
4157423,-1.010243585184114,1.4897876115872957,10,16
4157785,-1.0391217681610547,1.6710115549750029,9,15
4158291,-0.9077241532079451,1.6116275719716942,8,17
4158303,-0.9650730229906432,1.4724368347396712,8,17
4158620,-0.969605746125475,1.4826640092390853,10,17
4158849,-1.0928582232246944,1.6427126175448687,9,16
4159245,-1.0204685179657504,1.6359600600357251,8,14
4159295,-0.8810022828263733,1.585802784675822,8,14
4159658,-0.8697386858893692,1.5907229362643291,7,16
4159904,-0.9185032813564007,1.5054517769527587,6,15
4160240,-0.8155175810390021,1.3782858303274061,9,16
4160600,-0.9507552134280163,1.546168507398645,10,14
4161145,-0.9521190106827917,1.6972116975006988,9,18
4161273,-1.025388126194995,1.557327901035011,10,17
4161854,-1.0745996705580563,1.6139744690338467,10,14
4162416,-0.9500034633399077,1.697993760355264,10,18
4162825,-1.0796416760370102,1.628381880168017,6,17
4163085,-0.9167054753757704,1.4406338567772123,6,18
4163214,-0.9138676289977256,1.3317167729772992,6,19
4163466,-0.9556688552399866,1.411829206303965,5,20
4163722,-0.9087204183964406,1.2663333293257724,7,19
4164056,-1.0024372300923088,1.4206825473147398,7,17
4164348,-0.9743987145599771,1.5254397672696642,5,17
4164386,-0.8798349746349231,1.344045900706598,4,17
4164641,-0.8655639722057462,1.3257758894084524,2,17
4165238,-0.7607911229348197,1.1519444721561762,1,14
4165463,-0.5828058807999686,1.0744960564457364,2,15
4165732,-0.6684512053016072,1.1485103250801627,3,16
4166327,-0.7753120690254468,1.2473622655297534,2,12
4166703,-0.5873940376786049,1.1651962416925072,1,9
4167134,-0.4592432560205018,1.0818864290594523,3,7
4167543,-0.41925396507746576,1.1982427087891334,3,9
4168249,-0.5344221691591721,1.2219460739858297,6,5
4169023,-0.4403487105382811,1.3772619369934462,10,1
4169550,-0.33612253724012525,1.561420417711095,6,4
4169863,-0.4002421958414961,1.4285355710497845,5,5
4170097,-0.3937831866515588,1.288759000752822,7,5
4170239,-0.453183159813714,1.438849758994826,8,6
4170576,-0.508419553589566,1.4815755741289613,10,6
4170614,-0.5724286361904973,1.6646163818779423,10,6
4171049,-0.5815077670061369,1.6862252417945456,7,8
4171675,-0.5626825022032907,1.4918561111430362,6,11
4171838,-0.7403170926445812,1.5072438345200636,6,10
4172715,-0.6724018956511462,1.43812982363023,8,6
4173328,-0.5129249635931665,1.5821803978889748,7,9
4174131,-0.636333368825951,1.495550296288305,4,14
4174244,-0.7428023243355127,1.3126148681129417,4,14
4174862,-0.6992896660076477,1.2701221221319596,5,17
4175337,-0.8781755707673639,1.322932074478283,4,14
4175854,-0.7538730418488719,1.3111180061871441,5,11
4176090,-0.6310992934336888,1.3296734067035596,6,11
4176623,-0.7277202593657912,1.4488054439969302,7,9
4177339,-0.6227016784869591,1.5281623132180502,5,13
4177553,-0.7181354083286089,1.3550572618321053,6,14
4177869,-0.8054286925793843,1.4769829482902674,6,15
4178066,-0.8747804241524593,1.446739046887193,8,15
4178337,-0.9020181355084835,1.5477515013712546,8,16
4178540,-0.9509482639409069,1.5053886874952933,8,15
4179248,-0.9140851703759183,1.5382479982384567,10,11
4179919,-0.8077848241191987,1.7015448681416492,9,15
4180498,-0.9602289709967511,1.618388316390415,9,19
4180708,-1.1000188049680348,1.5731728799119622,8,18
4180781,-1.0138478411424505,1.482851060293303,8,18
4181373,-1.0305920345796253,1.5244783992739102,8,15
4182013,-0.899442283300482,1.5900743367931613,8,19
4182086,-0.9937079578933787,1.4492499209719585,7,18
4182509,-1.0213142991635538,1.4858829229186148,5,17
4182842,-0.8523922220933459,1.3157080524086535,7,15
4183617,-0.9053871848865064,1.4984104254900674,8,10
4183789,-0.7353978521123766,1.5835963967138584,7,9
4184196,-0.6791416584942024,1.5726918883540177,4,10
4184464,-0.6492315859448894,1.380414972346335,3,9
4185089,-0.5353042735130312,1.2414850602353713,6,5
4185991,-0.4799871848219788,1.4185200139413945,10,1
4186492,-0.3155934556975747,1.5677800921849236,10,4
4187020,-0.4957748827461081,1.6497908618717483,8,8
4187512,-0.5875584454745909,1.54838399361943,8,10
4187902,-0.7482695601462632,1.5945487090581292,10,9
4188135,-0.6852616129411313,1.6759826996507816,10,10
4188409,-0.7585234266759312,1.682546162192078,9,12
4188708,-0.8244326030171388,1.6560176069727044,9,13
4188939,-0.9202616582016776,1.6715606508665246,8,12
4189352,-0.8275930026023575,1.5867386442640985,10,10
4189941,-0.7746490276698691,1.6957472332524497,7,14
4190134,-0.8611877544516078,1.5576028250294858,6,14
4190447,-0.8126386866087929,1.4433611535633815,6,11
4190861,-0.7124452980384994,1.4081040980488466,7,10
4191263,-0.6729341411003,1.5245544503753594,5,12
4191588,-0.6768460436530532,1.3685430116657438,8,12
4191792,-0.8046926623490454,1.5375402074699414,8,12
4192529,-0.7932121764967504,1.609736140062211,8,16
4192709,-0.9534853757818378,1.5232985476574363,9,16
4193213,-0.9769400170615418,1.6169574031943068,9,19
4193884,-1.085175727684867,1.551791225542586,10,15
4194271,-0.9519690791977131,1.6597060541481239,10,17
4194729,-1.0506963835260092,1.6247171535368445,9,15
4195154,-0.9327028855031791,1.6574583466593051,8,16
4195995,-0.9602516534501555,1.5159964535217487,9,12
4196400,-0.8122842588335284,1.677378249396857,7,13
4196827,-0.8308184754731892,1.5292195166494946,6,10
4197045,-0.6972170931152814,1.5019923850532857,6,9
4197678,-0.6112707343080568,1.422509633786011,9,5
4198134,-0.549815516525064,1.602283074363057,8,3
4198364,-0.3964387976432146,1.5530770688458955,8,3
4198627,-0.3718299040609748,1.4361932210942274,9,4
4198790,-0.43613738127207624,1.5881662112863562,9,5
4199295,-0.49911424333480825,1.6252570067570873,7,7
4200018,-0.5787936098095204,1.5138313877601994,7,12
4200508,-0.7732598627016153,1.5027951710227054,7,16
4200709,-0.914638858442079,1.5070660197844377,6,14
4200928,-0.8329275290631674,1.4278819449548246,7,14
4201393,-0.8301727540449332,1.5151666292425288,7,17
4201501,-0.9686882822151608,1.5321962900272692,7,17
4202357,-0.9630381707635944,1.483128830097193,9,12
4202992,-0.8042039227827484,1.6330392737798702,9,15
4203204,-0.9858082388414332,1.6251864695230238,8,14
4203414,-0.9090893204541072,1.5863633691671577,9,13
4204049,-0.8750301323990044,1.6315991167082953,10,9
4204335,-0.7228724534953139,1.7019236463207323,7,9
4204962,-0.6598970147047675,1.5484495897924586,5,12
4205312,-0.72224339970048,1.370129923319517,4,11
4205818,-0.618480165577701,1.3389802103206618,2,13
4206374,-0.6313601017243717,1.1524226839863276,4,10
4207236,-0.6077686621595596,1.3440767039162043,2,16
4207587,-0.716004579524431,1.1504524752035474,2,19
4207678,-0.7532290163415527,1.0628383667507686,2,19
4208273,-0.7670864238053852,1.0507775029145459,2,15
4209237,-0.677219446893218,1.1487591571703188,3,8
4209475,-0.5067018984657141,1.2756893109163425,3,10
4210290,-0.5562061034644163,1.2582727932310898,4,15
4210357,-0.7431509187530234,1.224201408440197,4,15
4210525,-0.7581775855963617,1.272894541016115,5,15
4211081,-0.8077171764220352,1.377716896123671,7,18
4211679,-0.9884069273473501,1.455917384009453,5,15
4211980,-0.7933968151035602,1.3719339042718888,7,15
4212167,-0.9136546857890924,1.5190097831409624,7,15
4212464,-0.8567286541077341,1.5028493698083414,5,16
4212770,-0.8399462483175031,1.364651895845923,3,18
4213210,-0.7766287784558645,1.1738760976091465,6,19
4214016,-0.9489517360318,1.3303224989449953,6,13
4214584,-0.8140236658356148,1.4689669748424359,8,10
4214808,-0.6730903105992204,1.5011704642004873,9,11
4215165,-0.7534395061092747,1.625212397179142,8,12
4215646,-0.8174152993655652,1.5543200817552818,8,10
4215910,-0.7193050752230691,1.6286869451562325,7,10
4216464,-0.6775607867573499,1.4867955921191613,8,6
4216531,-0.5668494724142978,1.5693656765682662,7,6
4216831,-0.5585433874049284,1.531995239753209,5,6
4217146,-0.4539464389422644,1.3554983290275022,5,7
4217383,-0.5441826509608281,1.3728552332116204,6,7
4217534,-0.5303447428425254,1.4508103448384704,5,6
4217940,-0.5195679427206065,1.380696121583299,3,4
4218193,-0.3716614773932997,1.2801187767418458,2,5
4218924,-0.346207062868145,1.1461540686536758,2,11
4219471,-0.5368722027525468,1.167016967467593,1,14
4219879,-0.6188358922527717,1.0776230874781565,2,17
4220118,-0.7294694285983423,1.1034736594808507,1,16
4220391,-0.6369723948723474,1.0209757929994467,1,14
4220525,-0.5862645402996054,1.0461679009957907,2,13
4220744,-0.6319646715201696,1.1472664188630475,3,12
4221823,-0.6339079230640501,1.23917349592267,6,6
4222070,-0.4501464415904582,1.4107014070961335,5,6
4222271,-0.5076795438900279,1.3953476624982337,3,6
4222338,-0.42970138182339956,1.2629094527019493,3,6
4222933,-0.42744463376055053,1.2313405642040565,4,10
4223905,-0.594424150042496,1.2711003953721025,7,4
4224336,-0.4486446718851396,1.4601227357258248,5,2
4225415,-0.2765664988707628,1.3006200189625576,2,8
4225773,-0.44935248062202204,1.1264037221714434,3,6
4226180,-0.4042910017971563,1.201026901470402,1,9
4226587,-0.44660769316380844,1.0986347832692833,2,12
4226898,-0.5860740613973352,1.1922656710794703,2,13
4227128,-0.5930182851771555,1.077856282811202,3,13
4227707,-0.6762453379495973,1.2366422459067752,4,9
4228201,-0.5550154105183238,1.2849457095273007,4,6
4228479,-0.43102162408018585,1.2867072269183164,3,8
4228751,-0.4706974862167016,1.2343256550197061,2,9
4229077,-0.5125368320715484,1.1878970266133873,1,6
4229285,-0.3905345544583238,1.0835336670049558,2,6
4229456,-0.33011754699016654,1.06183542432863,2,6
4230071,-0.40425756311858013,1.1505135902764811,2,2
4230210,-0.24536431058077535,1.1280014701079635,2,2
4230676,-0.21632833078691135,1.0356363226669911,3,0
4231156,-0.1472548435654101,1.1079235112112555,2,3
4231635,-0.2554556497222556,1.0969520425074606,1,6
4232137,-0.3573277003878147,1.0740298185930364,1,9
4232373,-0.49427942408172876,1.1081714938771507,2,7
4232599,-0.4547524534710429,1.1397122256189676,2,6
4233145,-0.3945687792393454,1.130655325070075,4,4
4233478,-0.33688970047382255,1.2656894157365983,2,5
4233982,-0.3697266784329186,1.175605569339385,1,8
4234820,-0.44003089876650775,1.0856304559085002,4,3
4235259,-0.3255371997253802,1.252177728843133,3,7
4235872,-0.42003871653781566,1.2204339800346833,4,11
4236087,-0.6005965919212979,1.2709220856916674,4,12
4236213,-0.6832155757060356,1.3329185060660804,4,12
4236545,-0.6392394475512441,1.3153384665046794,2,13
4236885,-0.6269953030268197,1.1636991960984007,5,14
4237577,-0.7669168956198944,1.3513305411006673,5,10
4238072,-0.597929026825675,1.3714145035645813,4,12
4238535,-0.6985878516719629,1.3211299995115835,6,10
4238885,-0.6585021004283308,1.456315643720492,5,12
4239189,-0.7557143794680887,1.4643992053794126,3,11
4239425,-0.6387450184692252,1.2978051823850951,3,10
4239833,-0.5445389134892041,1.2146497393359956,2,13
4240147,-0.645029150913061,1.2155436738263816,1,11
4240509,-0.5101610717481553,1.0635175368496599,1,13
4241230,-0.614110442645814,1.097909769796948,3,9
4241803,-0.49375956345201516,1.201633395615203,3,13
4242102,-0.6490903659426155,1.223778281291529,4,15
4242390,-0.7631540532553861,1.3189362015358534,3,16
4243079,-0.7733360100480877,1.2186954644050987,3,12
4243730,-0.6200579010425717,1.2587633367381776,5,16
4243988,-0.8064732868460832,1.3052815853035336,6,15
4244467,-0.8557019561066666,1.4536386150306604,6,18
4244772,-0.9206851361760744,1.3491158319067487,7,16
4245457,-0.9267526323040843,1.4805286536552218,8,11
